MovieID,UserID,Rating,Hybrid
724,817,4,4
724,868,3,3
724,889,3,3
724,999,2,3
728,5,4,4
728,78,4,4
728,411,3,3
728,752,5,5
728,824,3,4
733,5,1,3
733,7,5,5
733,15,3,3
733,29,4,3
733,44,4,4
733,48,2,3
733,103,5,4
733,122,5,3
733,127,5,4
733,137,3,3
733,169,5,4
733,192,3,3
733,195,3,3
733,204,4,4
733,210,5,5
733,245,2,3
733,263,5,3
733,268,5,4
733,271,4,4
733,282,3,4
733,288,4,5
733,295,4,4
733,300,5,4
733,324,4,4
733,349,3,3
733,352,4,4
733,377,3,3
733,385,5,5
733,392,4,3
733,415,4,3
733,426,4,4
733,438,4,3
733,453,4,4
733,477,4,4
733,496,4,5
733,531,3,4
733,533,3,3
733,575,4,4
733,595,4,4
733,603,4,4
733,604,4,4
733,605,5,4
733,669,3,4
733,678,3,4
733,685,4,3
733,687,2,4
733,692,5,4
733,713,3,4
733,729,4,4
733,746,4,3
733,752,2,3
733,781,4,3
733,839,4,4
733,854,3,3
733,877,4,4
733,945,4,4
733,949,5,4
733,962,3,4
733,963,3,3
733,970,4,4
733,984,3,4
733,985,4,4
733,996,4,4
736,2,4,3
736,18,1,2
736,44,3,4
736,58,4,3
736,60,5,4
736,65,5,5
736,101,5,4
736,117,4,3
736,129,4,4
736,157,3,4
736,162,2,4
736,169,5,3
736,181,1,3
736,202,4,3
736,223,4,4
736,230,5,4
736,244,4,4
736,284,2,3
736,296,4,4
736,300,5,4
736,301,2,3
736,328,3,3
736,412,5,4
736,435,3,4
736,452,5,4
736,482,3,3
736,509,2,3
736,543,4,4
736,549,1,3
736,550,5,4
736,560,4,4
736,608,5,3
736,639,4,4
736,660,1,3
736,663,3,3
736,678,4,4
736,689,2,3
736,693,5,4
736,698,2,2
736,699,2,3
736,718,2,3
736,735,3,3
736,746,2,3
736,770,1,3
736,796,2,3
736,798,3,3
736,839,4,3
736,850,1,2
736,854,4,3
736,888,3,3
736,890,4,4
736,929,3,3
736,934,4,3
736,935,4,4
736,945,3,4
736,949,4,4
737,117,3,2
737,151,2,3
737,163,1,1
737,202,2,1
737,461,1,1
737,471,1,2
737,474,1,2
737,476,3,4
737,543,3,3
737,563,1,1
737,647,2,3
737,721,2,3
737,820,4,4
737,919,2,3
741,18,5,4
741,49,3,4
741,53,5,5
741,186,5,5
741,385,4,4
741,471,3,3
741,474,4,4
741,496,4,5
741,539,4,4
741,550,5,5
741,623,5,4
741,737,3,4
741,772,4,4
741,790,3,5
741,807,5,4
741,876,4,4
742,121,3,3
742,278,4,3
742,482,3,2
742,869,1,1
742,877,2,2
743,481,4,4
743,550,3,3
743,699,2,1
745,1,3,4
745,9,4,5
745,23,3,4
745,32,4,4
745,44,5,5
745,68,5,5
745,76,4,5
745,166,4,5
745,195,5,5
745,265,5,5
745,271,5,5
745,301,5,5
745,346,5,5
745,351,5,5
745,377,4,5
745,396,5,5
745,408,5,5
745,453,5,4
745,464,5,5
745,474,5,5
745,539,4,5
745,540,4,4
745,550,5,5
745,553,4,5
745,585,4,4
745,620,5,5
745,623,5,5
745,644,1,5
745,702,5,4
745,715,5,5
745,719,4,4
745,722,4,5
745,748,5,5
745,810,4,5
745,848,5,5
745,855,5,5
745,862,4,4
745,922,5,5
745,934,4,4
745,955,5,5
745,958,5,5
748,23,3,3
748,48,3,3
748,92,1,2
748,103,4,5
748,195,3,3
748,202,3,3
748,260,2,3
748,329,1,2
748,331,4,3
748,524,4,3
748,549,4,3
748,660,3,3
748,662,3,3
748,721,3,2
748,770,2,3
748,838,3,3
748,882,5,4
748,904,5,3
748,949,4,4
748,975,4,3
750,42,4,5
750,58,5,5
750,62,5,4
750,63,5,5
750,78,5,5
750,84,4,4
750,120,5,4
750,139,5,5
750,157,5,5
750,173,5,5
750,216,3,4
750,235,5,5
750,270,5,5
750,302,5,4
750,308,5,5
750,314,5,4
750,329,4,4
750,411,5,5
750,412,5,5
750,414,5,4
750,429,4,5
750,442,4,4
750,451,4,5
750,461,5,4
750,480,4,4
750,488,4,5
750,495,5,4
750,509,5,5
750,511,4,4
750,513,4,4
750,515,5,5
750,529,4,5
750,533,5,5
750,537,5,5
750,549,5,5
750,551,5,4
750,616,5,5
750,631,4,5
750,656,5,5
750,660,4,4
750,682,5,5
750,688,4,4
750,692,5,5
750,698,5,5
750,737,5,4
750,752,5,4
750,770,1,4
750,789,4,4
750,816,4,5
750,839,5,5
750,850,4,4
750,855,4,4
750,869,5,4
750,887,5,5
750,891,5,5
750,919,5,5
750,922,4,5
750,930,4,4
750,937,4,5
750,949,5,5
750,953,5,5
750,960,4,4
750,981,3,4
750,984,5,5
761,195,3,3
761,329,2,1
761,424,3,3
761,505,3,3
761,550,4,4
762,26,3,2
762,61,3,2
762,110,2,3
762,216,2,3
762,250,3,4
762,325,2,3
762,412,2,4
762,531,1,2
762,676,3,2
762,702,2,3
762,731,3,3
762,840,1,2
765,26,3,1
765,329,1,2
765,494,4,4
765,550,3,3
765,673,1,1
765,699,2,2
778,11,4,4
778,18,5,4
778,76,4,4
778,136,4,4
778,146,4,4
778,163,1,3
778,166,4,4
778,181,5,5
778,187,5,5
778,195,4,4
778,198,3,4
778,202,4,4
778,247,3,5
778,272,5,5
778,442,4,4
778,453,5,4
778,457,4,4
778,474,4,4
778,482,3,4
778,550,1,3
778,601,5,4
778,631,4,4
778,655,5,3
778,666,5,4
778,669,3,4
778,673,5,4
778,746,1,1
778,752,5,4
778,757,2,4
778,787,3,4
778,889,2,2
778,971,5,4
780,58,4,4
780,75,4,4
780,82,5,4
780,137,4,4
780,146,3,3
780,147,4,4
780,157,4,3
780,163,3,3
780,166,4,3
780,173,3,3
780,192,2,3
780,202,5,4
780,210,5,5
780,235,3,3
780,242,4,3
780,251,2,3
780,252,3,4
780,256,3,3
780,264,3,3
780,272,4,4
780,279,2,3
780,284,5,4
780,300,5,4
780,306,3,4
780,309,4,4
780,319,4,3
780,321,3,3
780,331,3,3
780,336,5,5
780,344,4,2
780,348,4,4
780,349,4,4
780,352,4,3
780,366,3,3
780,383,2,4
780,424,3,3
780,435,5,4
780,462,4,4
780,475,5,4
780,480,4,4
780,481,5,4
780,495,4,4
780,505,4,4
780,508,4,3
780,509,3,3
780,524,1,3
780,528,3,4
780,533,3,3
780,557,3,3
780,566,2,3
780,571,4,4
780,602,4,3
780,603,3,4
780,608,3,4
780,647,2,3
780,652,4,3
780,666,3,4
780,687,3,3
780,689,3,3
780,695,3,4
780,702,4,3
780,713,4,4
780,739,5,4
780,744,3,3
780,752,2,3
780,770,3,3
780,786,5,5
780,788,4,4
780,818,3,3
780,839,2,3
780,858,4,4
780,859,2,3
780,869,5,4
780,872,4,4
780,881,3,3
780,885,4,4
780,889,2,2
780,918,3,3
780,922,4,3
780,955,4,3
780,971,3,3
780,975,2,3
780,984,3,3
780,996,1,3
783,48,3,3
783,49,4,3
783,78,3,3
783,119,3,3
783,194,4,4
783,235,3,3
783,265,2,3
783,305,3,3
783,329,4,4
783,438,4,3
783,509,3,3
783,541,3,3
783,556,2,4
783,563,4,4
783,570,3,3
783,639,4,5
783,705,3,3
783,716,4,4
783,733,4,4
783,836,2,3
783,890,5,4
783,959,3,3
784,10,3,3
784,26,1,1
784,155,3,2
784,157,4,3
784,268,1,1
784,349,2,1
784,352,2,3
784,424,4,3
784,438,2,3
784,454,5,2
784,476,3,4
784,509,2,3
784,566,2,2
784,699,3,3
784,714,4,4
784,731,5,4
784,781,3,3
784,881,5,3
785,19,4,4
785,36,5,4
785,116,5,4
785,144,1,4
785,166,4,4
785,202,3,3
785,295,4,3
785,331,5,3
785,349,2,4
785,352,4,4
785,392,4,4
785,398,3,4
785,411,1,3
785,429,5,4
785,482,4,3
785,524,4,4
785,550,2,4
785,554,3,4
785,566,2,4
785,601,3,3
785,621,4,4
785,651,4,3
785,660,4,4
785,680,4,4
785,720,3,3
785,773,3,3
785,776,3,4
785,823,3,4
785,824,3,3
785,828,2,4
785,832,4,4
785,838,3,5
785,854,2,3
785,881,3,3
785,895,5,5
786,61,3,3
786,90,4,3
786,93,2,3
786,134,2,2
786,163,2,1
786,181,2,2
786,198,3,3
786,223,3,3
786,245,3,3
786,255,4,4
786,271,1,3
786,282,2,3
786,368,3,3
786,403,5,3
786,438,4,3
786,452,5,5
786,543,4,4
786,549,3,3
786,550,4,5
786,560,3,5
786,578,3,4
786,615,4,4
786,646,4,4
786,663,3,3
786,678,3,3
786,721,5,4
786,729,4,3
786,746,1,2
786,838,3,3
786,839,3,3
786,949,4,4
786,984,4,4
788,75,4,3
788,116,4,3
788,151,3,3
788,169,2,3
788,216,3,3
788,242,2,2
788,262,3,3
788,309,3,3
788,312,3,3
788,337,5,3
788,352,4,3
788,355,4,3
788,382,2,4
788,431,2,3
788,445,4,3
788,453,3,3
788,457,4,3
788,462,4,3
788,476,4,3
788,516,3,1
788,524,4,3
788,550,3,3
788,570,4,3
788,571,3,3
788,602,5,3
788,624,2,3
788,639,4,3
788,641,4,4
788,652,3,3
788,655,2,1
788,660,4,2
788,712,3,3
788,721,3,4
788,762,3,3
788,770,1,3
788,777,2,2
788,784,1,3
788,796,1,1
788,813,3,3
788,817,4,3
788,828,3,3
788,839,3,3
788,934,2,3
788,960,4,3
788,963,3,3
788,971,3,3
788,996,4,3
798,202,2,3
798,531,3,3
798,639,4,4
798,716,2,3
798,922,3,3
798,934,2,2
798,935,3,3
798,949,3,3
799,195,5,4
799,278,4,5
799,296,3,3
799,302,4,3
799,305,5,3
799,352,4,3
799,424,3,3
799,543,5,4
799,546,3,1
799,667,4,3
799,721,2,4
799,757,3,3
799,780,4,4
799,859,3,3
799,877,3,3
799,929,4,3
800,138,5,5
800,161,5,5
800,173,5,4
800,187,5,5
800,220,5,5
800,253,4,4
800,259,5,5
800,301,4,4
800,339,4,4
800,352,4,4
800,549,5,5
800,588,4,5
800,654,5,5
800,724,4,4
800,737,4,4
800,829,4,4
800,840,5,5
800,854,3,3
800,873,4,4
800,911,4,4
800,957,5,5
800,963,4,4
802,82,5,4
802,202,4,4
802,216,4,4
802,284,4,3
802,293,4,4
802,319,4,4
802,329,2,1
802,379,5,5
802,406,4,4
802,411,3,3
802,520,3,4
802,524,3,3
802,531,3,2
802,581,4,4
802,611,5,4
802,714,4,4
802,726,3,3
802,731,3,3
802,822,3,3
802,854,3,3
802,889,1,1
802,934,3,4
802,975,3,3
802,984,4,4
804,26,4,3
804,45,1,3
804,156,3,3
804,275,5,3
804,320,4,4
804,379,4,4
804,386,3,3
804,504,3,3
804,509,3,3
804,528,3,3
804,558,1,1
804,587,3,2
804,778,3,3
804,854,4,4
805,82,4,4
805,123,5,4
805,133,5,4
805,202,5,4
805,203,5,3
805,234,5,5
805,264,3,3
805,293,3,3
805,549,4,3
805,558,2,3
805,699,4,4
805,710,3,3
805,752,4,3
805,757,3,4
805,881,3,3
805,934,3,3
818,22,4,3
818,66,3,3
818,166,3,3
818,216,1,2
818,329,3,2
818,392,2,2
818,647,4,3
818,678,3,3
818,752,1,1
818,800,3,3
818,869,4,3
818,877,4,2
818,890,1,3
829,163,1,1
829,305,3,3
829,308,1,3
829,319,1,1
829,329,1,2
829,522,2,3
829,601,1,2
830,62,3,3
830,148,4,3
830,216,4,3
830,319,3,2
830,329,3,1
830,343,3,3
830,368,3,2
830,438,3,3
830,474,2,1
830,528,4,3
830,601,1,1
830,660,2,1
830,731,3,3
830,840,5,5
830,869,1,2
830,881,3,2
832,65,5,4
832,148,5,5
832,169,4,4
832,202,4,3
832,261,3,3
832,302,4,3
832,303,3,4
832,321,3,3
832,331,3,4
832,355,4,4
832,524,4,3
832,549,1,3
832,570,3,3
832,652,2,4
832,692,3,3
832,710,4,3
832,721,4,4
832,728,4,3
832,746,4,3
832,752,3,1
832,753,4,4
832,887,3,3
832,897,2,4
832,905,2,2
832,911,4,4
832,935,4,4
832,973,3,2
836,73,2,1
836,115,3,3
836,524,1,2
836,881,1,1
836,922,1,1
836,935,3,4
837,119,5,4
837,549,4,4
837,629,3,4
837,634,4,4
837,726,5,5
837,872,4,4
837,948,2,3
838,53,4,4
838,106,4,4
838,149,4,4
838,175,3,4
838,237,4,4
838,290,2,3
838,339,4,5
838,411,3,4
838,432,5,4
838,549,3,3
838,550,4,4
838,554,3,4
838,556,4,4
838,570,3,4
838,721,4,4
838,726,5,4
838,728,3,4
838,798,5,4
838,801,4,3
838,869,3,3
838,889,4,3
838,891,4,4
838,927,4,4
838,952,4,5
838,955,4,4
838,984,4,5
839,152,4,4
839,163,1,2
839,260,3,1
839,513,2,2
839,543,2,3
839,550,2,3
839,639,3,3
839,678,2,3
842,278,5,3
842,438,3,3
842,543,4,5
842,669,4,4
848,225,3,3
848,284,3,4
848,319,3,4
848,331,2,3
848,482,3,3
849,53,3,3
849,58,2,3
849,101,4,4
849,117,2,3
849,148,3,3
849,149,3,3
849,202,3,2
849,204,3,3
849,272,3,3
849,331,4,2
849,352,3,3
849,461,2,2
849,508,1,2
849,516,2,1
849,543,4,3
849,566,1,1
849,651,4,3
849,662,4,3
849,663,3,3
849,692,3,3
849,699,2,2
849,710,3,2
849,741,3,2
849,744,5,3
849,749,3,2
849,772,3,2
849,783,3,3
849,817,4,3
849,839,3,3
849,855,2,1
849,999,1,2
852,36,4,4
852,45,2,3
852,118,3,3
852,151,3,3
852,202,5,4
852,213,4,4
852,259,3,4
852,306,4,4
852,349,3,4
852,365,4,4
852,369,3,3
852,382,2,3
852,411,2,3
852,442,1,3
852,457,2,3
852,524,4,3
852,549,4,3
852,550,3,3
852,605,4,4
852,660,4,3
852,721,3,3
852,726,4,4
852,727,3,3
852,752,4,3
852,759,4,5
852,770,2,3
852,777,3,3
852,817,5,4
852,843,4,4
852,849,3,3
852,877,4,3
852,889,3,2
852,973,1,1
858,12,5,5
858,19,4,4
858,27,5,5
858,29,5,4
858,58,5,5
858,62,5,4
858,104,5,4
858,107,4,5
858,127,4,4
858,140,5,5
858,146,5,5
858,148,4,4
858,149,5,5
858,154,3,4
858,169,4,5
858,188,1,4
858,198,4,5
858,204,5,5
858,216,3,4
858,225,4,5
858,232,5,5
858,284,4,5
858,295,4,5
858,307,5,5
858,319,5,4
858,352,5,5
858,358,4,4
858,398,5,5
858,406,3,4
858,411,3,3
858,420,5,5
858,456,4,4
858,469,3,5
858,476,5,5
858,509,4,4
858,526,5,5
858,533,5,5
858,549,5,5
858,550,5,5
858,568,5,5
858,578,5,5
858,592,5,5
858,595,3,5
858,602,4,5
858,611,5,5
858,620,5,5
858,623,5,5
858,624,5,5
858,635,4,5
858,637,4,5
858,659,3,5
858,671,5,5
858,677,5,4
858,698,2,4
858,710,5,5
858,712,5,5
858,731,5,4
858,734,3,4
858,744,5,5
858,746,5,4
858,752,3,4
858,755,5,5
858,773,3,4
858,774,3,5
858,778,5,5
858,779,4,4
858,801,4,5
858,803,4,5
858,808,5,5
858,824,5,5
858,827,5,5
858,855,5,4
858,857,5,4
858,873,4,5
858,874,5,5
858,876,4,5
858,884,5,5
858,889,5,5
858,890,5,5
858,904,4,4
858,911,5,5
858,914,4,5
858,949,5,5
858,955,5,5
858,959,3,4
858,960,5,5
858,971,5,5
858,974,4,4
858,981,5,5
858,985,5,5
858,987,3,4
861,9,2,4
861,90,5,4
861,93,3,3
861,105,3,4
861,107,3,4
861,148,5,4
861,242,5,3
861,353,4,4
861,429,2,3
861,509,2,3
861,528,2,2
861,1000,3,4
866,36,5,5
866,69,5,5
866,110,4,4
866,149,5,4
866,151,3,5
866,166,5,4
866,290,3,4
866,303,4,4
866,375,3,5
866,524,5,4
866,533,4,4
866,550,3,3
866,620,4,4
866,673,1,4
866,696,3,4
866,710,4,4
866,724,4,3
866,731,5,4
866,801,4,4
866,962,4,4
866,970,1,4
866,975,5,4
879,19,1,2
879,163,1,1
879,195,2,3
879,202,4,4
879,278,5,4
879,337,3,4
879,524,4,4
879,710,3,2
879,869,3,4
879,889,3,1
880,82,3,3
880,117,3,3
880,148,2,3
880,308,2,2
880,424,3,3
880,509,4,3
880,543,4,3
880,601,2,2
880,692,4,3
880,752,1,1
880,817,1,2
880,880,1,1
886,302,2,2
886,524,2,3
886,528,3,3
886,699,2,2
886,781,2,3
886,970,2,3
891,44,1,1
891,296,1,3
891,308,1,1
891,337,2,3
891,424,2,2
891,817,2,3
891,854,2,2
891,889,3,3
892,331,5,4
892,411,3,4
892,655,3,3
892,891,4,5
892,945,3,4
898,31,4,5
898,169,4,4
898,319,4,4
898,326,4,4
898,420,5,5
898,424,5,5
898,425,4,4
898,466,4,5
898,518,4,5
898,588,5,5
898,594,5,5
898,635,4,4
898,641,4,5
898,666,5,5
898,702,4,5
898,796,3,4
898,806,4,5
898,844,5,5
898,857,5,5
898,879,4,5
898,889,5,5
898,991,4,4
899,10,4,5
899,45,3,4
899,59,4,5
899,106,5,5
899,107,4,5
899,114,5,5
899,146,5,5
899,156,4,4
899,164,5,5
899,190,2,5
899,202,4,5
899,235,5,5
899,264,3,4
899,271,5,5
899,291,4,5
899,307,5,5
899,346,5,5
899,411,5,5
899,415,4,5
899,525,5,5
899,546,5,5
899,594,5,5
899,635,5,5
899,656,3,4
899,696,5,5
899,780,5,4
899,825,5,4
899,839,5,4
899,850,4,4
899,855,4,4
899,857,4,5
899,864,4,5
899,914,5,5
899,925,4,4
899,937,5,5
899,984,4,5
900,45,3,4
900,114,5,5
900,148,2,3
900,175,5,5
900,178,5,5
900,193,3,3
900,195,3,4
900,216,2,3
900,314,3,5
900,392,3,3
900,411,5,4
900,499,3,4
900,594,5,5
900,721,4,4
900,869,4,4
900,899,4,4
900,984,4,4
901,59,3,4
901,78,4,4
901,146,4,4
901,198,3,4
901,518,5,5
901,556,3,4
901,588,4,4
901,731,4,4
901,801,3,4
901,889,5,4
901,965,3,5
902,28,5,4
902,59,4,4
902,123,3,3
902,124,4,4
902,139,5,4
902,148,2,3
902,173,4,5
902,263,4,4
902,265,4,5
902,285,3,4
902,340,3,4
902,409,3,4
902,419,4,5
902,481,5,4
902,516,5,5
902,517,5,5
902,518,5,5
902,524,2,4
902,534,4,5
902,546,5,5
902,573,4,4
902,588,5,5
902,630,5,5
902,639,4,4
902,731,4,4
902,864,4,4
902,924,4,4
902,925,1,4
902,984,5,4
902,995,5,5
903,33,4,4
903,48,4,4
903,123,3,4
903,183,5,5
903,196,4,4
903,261,3,5
903,285,5,5
903,295,4,5
903,327,3,4
903,329,3,4
903,340,3,4
903,343,5,5
903,390,5,5
903,393,4,4
903,408,4,5
903,450,4,5
903,520,4,5
903,583,5,5
903,637,5,4
903,692,5,5
903,696,4,5
903,802,4,4
903,824,3,5
903,862,4,4
903,937,4,5
903,948,4,5
903,984,4,4
904,10,4,4
904,33,4,4
904,35,4,4
904,81,5,5
904,86,5,5
904,120,3,4
904,161,5,5
904,183,5,5
904,196,5,4
904,224,5,4
904,285,5,5
904,289,5,5
904,302,5,5
904,307,4,5
904,308,5,5
904,314,5,5
904,315,5,4
904,338,5,4
904,377,5,5
904,392,5,5
904,393,4,4
904,435,3,4
904,450,5,5
904,524,5,5
904,551,4,5
904,583,5,5
904,591,3,4
904,617,5,5
904,624,5,4
904,642,5,5
904,645,5,5
904,674,5,5
904,710,5,5
904,749,5,4
904,757,4,4
904,765,4,4
904,769,4,4
904,793,4,4
904,816,5,4
904,825,5,5
904,850,5,4
904,857,5,5
904,864,5,5
904,869,4,4
904,914,4,5
904,980,4,5
905,81,5,5
905,97,5,5
905,123,5,4
905,205,5,5
905,307,5,5
905,314,4,5
905,327,3,4
905,455,4,4
905,594,5,5
905,637,5,5
905,825,5,4
905,829,4,4
905,840,5,5
905,850,5,5
905,879,5,5
905,889,5,5
905,931,5,5
906,62,4,5
906,123,4,4
906,173,4,5
906,235,5,5
906,376,4,4
906,631,4,4
906,839,4,5
908,23,3,4
908,70,4,5
908,81,5,5
908,97,5,5
908,109,4,4
908,148,5,4
908,161,5,5
908,193,4,4
908,235,5,5
908,237,4,4
908,244,4,5
908,265,4,5
908,286,5,5
908,293,5,5
908,300,4,5
908,302,5,4
908,319,4,4
908,331,5,5
908,334,3,4
908,339,4,5
908,412,5,5
908,415,5,5
908,424,5,5
908,429,5,5
908,462,4,4
908,487,5,4
908,496,4,5
908,518,5,5
908,520,5,5
908,529,4,5
908,531,4,4
908,546,4,5
908,548,4,4
908,583,5,5
908,588,5,5
908,617,4,5
908,646,4,5
908,674,5,5
908,699,4,5
908,702,4,5
908,703,5,5
908,729,2,5
908,737,4,4
908,743,3,4
908,749,4,4
908,750,3,5
908,806,5,5
908,829,5,5
908,831,5,5
908,843,5,4
908,857,5,5
908,864,5,5
908,867,5,4
908,889,5,4
908,898,5,5
908,924,4,4
908,934,5,4
908,957,4,5
908,973,4,4
909,183,5,5
909,216,3,4
909,300,3,4
909,314,4,3
909,330,5,4
909,463,4,4
909,517,5,5
909,551,3,4
909,556,4,4
909,558,5,5
909,635,5,5
909,702,5,5
909,816,4,4
909,850,4,4
909,864,5,5
909,889,4,4
909,922,2,3
910,33,2,4
910,123,3,4
910,131,3,4
910,136,4,4
910,157,3,4
910,173,5,5
910,216,4,4
910,241,2,5
910,300,4,5
910,327,3,4
910,343,5,4
910,412,4,5
910,463,5,4
910,466,5,5
910,471,4,4
910,482,2,4
910,509,3,4
910,558,3,4
910,566,3,3
910,651,5,5
910,670,4,4
910,714,3,4
910,716,4,5
910,731,5,5
910,770,3,3
910,839,5,5
910,864,5,5
910,958,4,5
911,173,5,4
911,302,4,3
911,414,3,3
911,468,5,5
911,518,5,5
911,528,4,4
911,534,5,5
911,546,5,5
911,550,3,3
911,627,3,3
911,991,5,5
911,995,5,5
912,6,4,4
912,9,4,5
912,10,3,4
912,27,5,5
912,40,5,5
912,48,5,4
912,58,5,5
912,59,5,5
912,62,5,5
912,97,5,5
912,107,5,5
912,140,5,5
912,157,5,4
912,193,5,5
912,194,4,4
912,195,5,5
912,214,5,4
912,225,4,5
912,236,5,4
912,259,5,5
912,264,4,4
912,289,5,5
912,293,5,5
912,299,5,5
912,330,5,5
912,331,5,5
912,344,3,4
912,371,4,5
912,379,4,5
912,412,5,5
912,413,5,5
912,423,1,3
912,434,3,3
912,456,3,4
912,461,4,5
912,466,5,5
912,477,4,5
912,481,4,4
912,506,3,4
912,515,3,5
912,534,5,4
912,537,5,5
912,547,3,4
912,588,5,5
912,615,4,5
912,617,5,5
912,630,5,5
912,679,5,5
912,716,5,5
912,728,5,4
912,749,5,4
912,750,4,5
912,767,5,5
912,798,2,4
912,804,3,4
912,816,5,5
912,857,5,5
912,911,5,4
912,917,5,5
912,925,5,4
912,931,5,5
912,934,3,4
912,953,5,5
912,981,3,4
912,995,4,5
913,10,3,3
913,53,5,5
913,58,5,5
913,81,5,5
913,90,5,5
913,140,4,4
913,183,5,5
913,214,4,5
913,264,3,4
913,274,5,5
913,287,5,5
913,299,5,5
913,300,5,5
913,308,4,5
913,319,5,4
913,326,4,4
913,327,4,4
913,340,4,5
913,344,4,4
913,391,5,5
913,423,1,1
913,511,4,4
913,524,5,5
913,557,4,4
913,635,4,5
913,644,5,5
913,672,5,5
913,700,3,5
913,737,4,5
913,752,4,5
913,769,5,5
913,824,4,5
913,839,5,5
913,869,4,5
913,900,5,4
913,931,5,5
913,953,5,5
913,957,5,5
913,958,5,5
913,976,5,4
914,35,3,3
914,45,4,4
914,48,3,4
914,53,5,5
914,92,5,5
914,106,5,5
914,169,4,4
914,175,5,5
914,231,4,5
914,235,5,5
914,265,5,5
914,340,4,5
914,366,5,4
914,411,5,5
914,442,5,5
914,500,4,4
914,520,5,5
914,531,4,5
914,543,4,4
914,544,5,5
914,594,5,5
914,678,4,4
914,713,5,4
914,721,4,5
914,727,5,5
914,731,3,3
914,791,5,4
914,798,5,5
914,802,4,4
914,816,4,4
914,864,3,5
914,881,3,3
914,910,5,4
914,924,4,4
914,928,4,5
914,975,3,3
914,995,5,5
915,123,3,4
915,265,4,5
915,308,4,4
915,442,5,5
915,476,5,5
915,518,5,5
915,630,5,5
915,702,4,5
915,991,5,4
916,27,4,5
916,33,3,3
916,48,4,4
916,97,5,5
916,106,4,5
916,107,3,4
916,235,5,5
916,451,5,5
916,473,5,5
916,482,3,3
916,531,4,5
916,588,4,5
916,594,5,5
916,630,5,5
916,655,3,3
916,721,4,4
916,731,4,5
916,834,5,5
916,889,4,4
916,899,5,5
916,911,4,4
918,10,5,5
918,35,4,4
918,265,5,5
918,307,4,4
918,500,4,4
919,1,4,5
919,5,4,4
919,10,5,5
919,12,5,5
919,75,3,3
919,96,4,4
919,107,5,5
919,173,5,5
919,178,4,4
919,204,5,5
919,205,5,4
919,216,3,4
919,264,4,4
919,271,4,5
919,291,4,5
919,299,3,5
919,300,3,5
919,305,1,4
919,307,5,5
919,310,5,4
919,319,3,5
919,324,4,4
919,327,5,5
919,331,5,5
919,340,5,4
919,342,5,4
919,360,4,4
919,373,3,4
919,408,5,5
919,415,5,5
919,419,4,5
919,424,5,5
919,447,5,5
919,453,4,5
919,454,3,3
919,456,3,5
919,498,5,5
919,499,5,5
919,520,5,5
919,544,5,5
919,549,5,5
919,550,4,4
919,614,5,4
919,624,5,5
919,626,4,4
919,655,3,4
919,679,5,5
919,692,4,5
919,710,4,5
919,711,5,5
919,732,1,4
919,735,5,5
919,746,3,3
919,748,5,5
919,750,5,5
919,763,4,4
919,764,5,5
919,769,4,4
919,770,3,4
919,777,2,3
919,800,4,5
919,801,4,5
919,824,5,5
919,829,4,5
919,830,5,4
919,850,5,4
919,869,4,4
919,891,5,5
919,899,5,5
919,911,3,4
919,926,4,5
919,931,5,5
919,954,4,4
919,958,4,5
919,984,4,4
919,985,4,5
919,987,4,4
919,989,5,5
920,24,5,5
920,37,5,5
920,40,4,4
920,53,5,5
920,59,5,5
920,68,3,3
920,80,5,5
920,95,3,4
920,97,5,5
920,107,5,4
920,170,4,5
920,202,4,3
920,213,4,4
920,274,4,4
920,291,5,5
920,296,1,4
920,307,5,5
920,314,4,4
920,315,3,5
920,318,5,5
920,322,5,5
920,323,3,5
920,326,4,4
920,348,4,4
920,379,4,5
920,381,3,4
920,411,3,3
920,412,5,5
920,437,4,5
920,471,3,4
920,482,5,3
920,509,2,4
920,516,5,4
920,549,4,4
920,551,3,4
920,575,3,4
920,576,5,4
920,594,5,5
920,625,3,5
920,646,3,4
920,660,3,4
920,672,4,5
920,702,5,4
920,710,3,4
920,713,3,4
920,721,4,4
920,731,3,4
920,750,4,5
920,755,5,4
920,759,4,5
920,793,5,4
920,797,3,4
920,800,2,4
920,829,4,5
920,834,5,4
920,844,5,4
920,864,5,5
920,910,3,3
920,921,3,4
920,922,2,4
920,923,3,4
920,948,5,5
920,958,5,5
921,91,5,4
921,284,4,5
921,314,2,2
921,388,4,4
921,796,2,3
921,824,3,3
921,975,3,3
922,62,5,5
922,157,5,5
922,173,5,5
922,225,4,5
922,245,2,3
922,300,5,5
922,327,4,4
922,340,3,3
922,424,5,5
922,656,5,4
922,678,5,5
922,721,3,3
922,796,5,5
922,829,4,5
922,864,4,4
922,957,5,5
923,10,3,4
923,48,4,4
923,67,4,5
923,102,4,4
923,166,5,5
923,184,5,5
923,225,4,4
923,227,3,4
923,235,5,5
923,238,5,5
923,245,3,4
923,255,4,4
923,270,5,5
923,300,5,5
923,308,5,5
923,319,4,5
923,333,3,4
923,347,4,5
923,349,4,5
923,396,5,4
923,415,5,5
923,441,2,4
923,443,4,5
923,451,5,5
923,453,5,5
923,529,4,5
923,550,5,5
923,588,4,5
923,641,4,4
923,692,5,5
923,696,4,5
923,737,5,5
923,780,4,4
923,791,5,4
923,793,5,4
923,796,5,5
923,804,5,4
923,816,5,4
923,825,3,4
923,827,5,5
923,839,5,5
923,840,5,5
923,864,3,5
923,873,4,4
